683,OCC,Optical Cable Corp.,Technology,Communication Equipment,USA,20.75M,4.58,2.63,-4.01%,"4,288"
684,OCUP,Ocuphire Pharma Inc,Healthcare,Biotechnology,USA,57.57M,3.24,2.74,-0.36%,"223,469"
685,ODC,Oil-Dri Corp. Of America,Basic Materials,Specialty Chemicals,USA,380.47M,13.45,57.30,0.47%,"11,945"
686,ODFL,"Old Dominion Freight Line, Inc.",Industrials,Trucking,USA,42.87B,34.92,392.34,0.90%,"514,495"
687,ODP,ODP Corporation,Consumer Cyclical,Specialty Retail,USA,1.84B,11.18,48.45,3.35%,"275,061"
688,OFLX,Omega Flex Inc,Industrials,Specialty Industrial Machinery,USA,740.81M,33.60,73.42,0.26%,"10,136"
689,OLED,Universal Display Corp.,Technology,Electronic Components,USA,6.96B,34.11,147.05,3.59%,"907,492"
690,OLLI,Ollies Bargain Outlet Holdings Inc,Consumer Defensive,Discount Stores,USA,4.92B,33.28,79.75,1.59%,"881,881"
691,OLPX,Olaplex Holdings Inc,Consumer Cyclical,Specialty Retail,USA,968.70M,8.38,1.48,2.78%,"1,484,860"
692,ON,ON Semiconductor Corp.,Technology,Semiconductors,USA,29.40B,13.76,68.25,2.43%,"11,670,659"
693,ONTO,Onto Innovation Inc.,Technology,Semiconductor Equipment & Materials,USA,5.83B,33.94,118.90,1.35%,"354,639"
694,OPA,Magnum Opus Acquisition Ltd,Financial,Shell Companies,Hong Kong,123.66M,17.16,10.66,0.00%,0
695,OPBK,OP Bancorp,Financial,Banks - Regional,USA,128.15M,4.93,8.47,-0.24%,"42,769"
696,OPCH,Option Care Health Inc.,Healthcare,Medical Care Facilities,USA,5.06B,20.17,28.59,1.96%,"2,619,588"
697,OPXS,Optex Systems Holdings Inc,Industrials,Aerospace & Defense,USA,26.43M,16.08,3.91,-2.12%,"7,288"
698,ORI,Old Republic International Corp.,Financial,Insurance - Diversified,USA,8.02B,9.08,28.17,0.93%,"1,061,219"
699,ORLA,Orla Mining Ltd,Basic Materials,Gold,Canada,1.01B,18.90,3.23,1.57%,"1,003,665"
700,ORRF,"Orrstown Financial Services, Inc.",Financial,Banks - Regional,USA,241.48M,6.32,22.76,5.37%,"33,007"
701,OSIS,"OSI Systems, Inc.",Technology,Electronic Components,USA,1.84B,19.97,108.46,1.93%,"81,709"
702,OSK,Oshkosh Corp,Industrials,Farm & Heavy Construction Machinery,USA,6.18B,11.91,94.48,2.70%,"698,126"
703,OSUR,Orasure Technologies Inc.,Healthcare,Medical Instruments & Supplies,USA,413.30M,9.58,5.63,6.63%,"464,097"
704,OTTR,Otter Tail Corporation,Utilities,Utilities - Diversified,USA,3.46B,12.51,82.89,2.03%,"206,012"
705,OVLY,Oak Valley Bancorp,Financial,Banks - Regional,USA,213.62M,6.16,25.80,3.99%,"9,475"
706,OVV,Ovintiv Inc,Energy,Oil & Gas E&P,USA,13.37B,3.69,48.81,-0.61%,"2,257,035"
707,OXM,"Oxford Industries, Inc.",Consumer Cyclical,Apparel Manufacturing,USA,1.38B,8.79,88.59,3.08%,"214,326"
708,OXY,Occidental Petroleum Corp.,Energy,Oil & Gas E&P,USA,55.74B,10.70,63.01,-0.41%,"8,654,159"
709,OZK,Bank OZK,Financial,Banks - Regional,USA,4.60B,6.99,39.94,3.47%,"1,210,392"
710,PAA,Plains All American Pipeline LP,Energy,Oil & Gas Midstream,USA,11.09B,11.78,15.82,-0.38%,"6,247,161"
711,PAGS,PagSeguro Digital Ltd,Technology,Software - Infrastructure,Brazil,2.56B,8.48,7.74,5.31%,"4,204,584"
712,PAM,Pampa Energia SA ADR,Utilities,Utilities - Independent Power Producers,Argentina,2.09B,5.47,38.35,0.00%,"133,512"
713,PANL,Pangaea Logistics Solutions Ltd,Industrials,Marine Shipping,USA,283.00M,6.73,6.09,0.50%,"81,918"
714,PAX,Patria Investments Ltd,Financial,Asset Management,Cayman Islands,2.01B,21.63,13.66,2.78%,"104,915"
715,PAYC,Paycom Software Inc,Technology,Software - Application,USA,9.62B,27.21,159.02,-2.24%,"3,406,872"
716,PAYX,Paychex Inc.,Industrials,Staffing & Employment Services,USA,39.90B,25.06,110.46,-1.79%,"2,878,288"
717,PBF,PBF Energy Inc,Energy,Oil & Gas Refining & Marketing,USA,5.68B,2.12,45.99,-3.06%,"3,485,582"
718,PBR,Petroleo Brasileiro S.A. Petrobras ADR,Energy,Oil & Gas Integrated,Brazil,58.35B,3.39,15.68,0.00%,"13,851,358"
719,PBR-A,Petroleo Brasileiro S.A. Petrobras ADR,Energy,Oil & Gas Integrated,Brazil,40.59B,3.13,14.49,0.21%,"4,962,633"
720,PCAR,Paccar Inc.,Industrials,Farm & Heavy Construction Machinery,USA,45.38B,11.09,86.80,2.86%,"2,463,367"
721,PCTY,Paylocity Holding Corp,Technology,Software - Application,USA,8.16B,56.76,145.26,-15.48%,"2,571,612"
722,PDCO,Patterson Companies Inc.,Healthcare,Medical Distribution,USA,2.98B,14.17,31.13,3.46%,"849,473"
723,PDD,PDD Holdings Inc ADR,Consumer Cyclical,Internet Retail,Ireland,141.39B,26.14,106.42,5.04%,"7,642,980"
724,PDEX,Pro-Dex Inc. (co),Healthcare,Medical Instruments & Supplies,USA,63.90M,12.13,18.00,-3.38%,"13,748"
725,PDS,Precision Drilling Corp,Energy,Oil & Gas Drilling,Canada,823.20M,9.09,60.00,0.57%,"55,244"
726,PEBK,Peoples Bancorp Of North Carolina Inc,Financial,Banks - Regional,USA,136.95M,8.48,24.50,4.43%,"7,172"
727,PEBO,"Peoples Bancorp, Inc. (Marietta, OH)",Financial,Banks - Regional,USA,1.01B,8.27,28.48,-0.07%,"210,370"
728,PENN,PENN Entertainment Inc,Consumer Cyclical,Resorts & Casinos,USA,3.42B,-,22.72,1.70%,"6,934,569"
729,PERI,Perion Network Ltd.,Communication Services,Internet Content & Information,Israel,1.34B,12.12,28.57,2.90%,"495,449"
730,PETZ,TDH Holdings Inc,Consumer Defensive,Packaged Foods,China,13.52M,5.24,1.31,-1.50%,"7,896"
731,PFBC,"Preferred Bank (Los Angeles, CA)",Financial,Banks - Regional,USA,944.36M,5.96,63.38,3.06%,"119,405"
732,PFC,Premier Financial Corp,Financial,Banks - Regional,USA,695.66M,5.98,19.47,4.34%,"151,730"
733,PFE,Pfizer Inc.,Healthcare,Drug Manufacturers - General,USA,176.49B,17.17,31.26,2.49%,"26,935,387"
734,PFG,Principal Financial Group Inc,Financial,Asset Management,USA,17.09B,11.81,71.69,1.64%,"1,890,572"
735,PFIE,Profire Energy Inc,Energy,Oil & Gas Equipment & Services,USA,88.96M,10.70,1.87,-2.09%,"257,875"
736,PFIS,Peoples Financial Services Corp,Financial,Banks - Regional,USA,283.01M,8.77,40.20,2.28%,"27,797"
737,PG,Procter & Gamble Co.,Consumer Defensive,Household & Personal Products,USA,353.70B,24.40,150.07,-0.90%,"6,584,650"
738,PGNY,Progyny Inc,Healthcare,Health Information Services,USA,3.04B,64.85,31.90,3.54%,"1,036,758"
739,PGR,Progressive Corp.,Financial,Insurance - Property & Casualty,USA,91.39B,33.89,156.21,-1.61%,"4,047,007"
740,PHM,PulteGroup Inc,Consumer Cyclical,Residential Construction,USA,17.97B,6.78,83.37,3.99%,"3,093,645"
741,PHX,PHX Minerals Inc,Energy,Oil & Gas E&P,USA,129.13M,4.56,3.49,-2.51%,"53,233"
742,PJT,PJT Partners Inc,Financial,Capital Markets,USA,2.01B,26.65,83.09,1.38%,"212,840"
743,PKBK,Parke Bancorp Inc,Financial,Banks - Regional,USA,214.62M,7.11,17.96,3.70%,"23,252"
744,PKG,Packaging Corp Of America,Consumer Cyclical,Packaging & Containers,USA,14.23B,18.20,158.27,1.83%,"449,761"
745,PLAB,"Photronics, Inc.",Technology,Semiconductor Equipment & Materials,USA,1.24B,10.35,19.82,3.61%,"305,991"
746,PLBC,Plumas Bancorp.,Financial,Banks - Regional,USA,200.46M,6.74,34.15,-0.35%,"24,075"
747,PLMR,Palomar Holdings Inc,Financial,Insurance - Property & Casualty,USA,1.39B,19.89,56.36,-0.02%,"208,502"
748,PLPC,Preformed Line Products Co.,Industrials,Electrical Equipment & Parts,USA,571.80M,7.92,116.22,5.39%,"29,987"
749,PLUS,ePlus Inc,Technology,Software - Application,USA,1.75B,13.24,65.01,2.04%,"77,699"
750,PLX,Protalix BioTherapeutics Inc.,Healthcare,Biotechnology,Israel,132.42M,152.89,1.85,9.47%,"904,348"
751,PLXS,Plexus Corp.,Technology,Electronic Components,USA,2.72B,20.04,99.06,1.60%,"107,727"
752,PNFP,Pinnacle Financial Partners Inc.,Financial,Banks - Regional,USA,5.28B,8.88,68.79,3.71%,"840,223"
753,PNR,Pentair plc,Industrials,Specialty Industrial Machinery,United Kingdom,10.19B,20.07,61.64,2.32%,"1,329,170"
754,PNRG,PrimeEnergy Resources Corp,Energy,Oil & Gas E&P,USA,198.70M,7.59,107.99,0.46%,932
755,PNT,POINT Biopharma Global Inc,Healthcare,Biotechnology,USA,1.35B,14.68,12.75,-0.39%,"2,985,283"
756,POOL,Pool Corporation,Industrials,Industrial Distribution,USA,13.02B,24.36,336.66,3.20%,"440,314"
757,POWI,Power Integrations Inc.,Technology,Semiconductors,USA,4.29B,47.64,74.82,4.57%,"515,603"
758,POWL,"Powell Industries, Inc.",Industrials,Electrical Equipment & Parts,USA,949.87M,26.31,80.09,2.36%,"62,385"
759,PPG,"PPG Industries, Inc.",Basic Materials,Specialty Chemicals,USA,30.26B,21.46,128.31,2.71%,"1,098,464"
760,PR,Permian Resources Corp,Energy,Oil & Gas E&P,USA,5.19B,10.07,14.84,-0.47%,"7,523,656"
761,PRDO,Perdoceo Education Corporation,Consumer Defensive,Education & Training Services,USA,1.15B,8.14,17.51,-5.50%,"1,198,552"
762,PRFT,Perficient Inc.,Technology,Information Technology Services,USA,2.15B,21.68,61.72,1.75%,"229,762"
763,PRK,Park National Corp.,Financial,Banks - Regional,USA,1.76B,13.13,109.09,2.56%,"52,191"
764,PRT,PermRock Royalty Trust,Energy,Oil & Gas E&P,USA,66.78M,6.55,5.39,1.32%,"61,328"
765,PSA,Public Storage.,Real Estate,REIT - Industrial,USA,44.53B,23.22,253.26,2.01%,"1,182,760"
766,PSHG,Performance Shipping Inc,Industrials,Marine Shipping,Greece,23.11M,0.46,1.97,-1.01%,"466,532"
767,PSMT,Pricesmart Inc.,Consumer Defensive,Discount Stores,USA,2.02B,19.06,66.82,0.48%,"176,367"
768,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,USA,52.01B,7.05,116.79,-1.13%,"2,524,887"
769,PTEN,Patterson-UTI Energy Inc,Energy,Oil & Gas Drilling,USA,5.33B,8.02,12.83,0.23%,"5,406,037"
770,PTRS,Partners Bancorp,Financial,Banks - Regional,USA,131.15M,8.28,7.29,-2.54%,"2,467"
771,PTSI,"P.A.M. Transportation Services, Inc.",Industrials,Trucking,USA,411.99M,10.78,18.71,4.29%,"15,513"
772,PTWO,Pono Capital Two Inc,Financial,Shell Companies,USA,90.46M,110.07,10.82,1.41%,50
773,PUK,Prudential plc ADR,Financial,Insurance - Life,United Kingdom,30.53B,16.21,22.28,3.72%,"676,991"
774,PUMP,ProPetro Holding Corp,Energy,Oil & Gas Equipment & Services,USA,1.15B,10.06,10.22,0.99%,"3,096,603"
775,PVL,Permianville Royalty Trust,Energy,Oil & Gas E&P,USA,65.41M,4.29,1.87,3.89%,"119,697"
776,PWR,"Quanta Services, Inc.",Industrials,Engineering & Construction,USA,24.56B,36.07,169.18,-3.37%,"1,758,103"
777,PXD,Pioneer Natural Resources Co.,Energy,Oil & Gas E&P,USA,56.86B,11.63,243.69,-0.87%,"2,659,340"
778,PXS,Pyxis Tankers Inc,Energy,Oil & Gas Midstream,Greece,41.45M,2.07,3.82,-0.78%,"16,369"
779,PYPL,PayPal Holdings Inc,Financial,Credit Services,USA,61.60B,16.70,56.10,1.89%,"18,695,066"
780,QCOM,"Qualcomm, Inc.",Technology,Semiconductors,USA,133.03B,18.61,119.52,1.84%,"10,665,455"
781,QCRH,"QCR Holding, Inc.",Financial,Banks - Regional,USA,852.55M,7.73,50.99,3.49%,"66,370"
782,QFIN,Qifu Technology Inc. ADR,Financial,Credit Services,China,2.56B,4.66,15.94,5.28%,"439,630"
783,QLYS,Qualys Inc,Technology,Software - Infrastructure,USA,6.24B,46.00,170.00,11.31%,"1,032,064"
784,RACE,Ferrari N.V.,Consumer Cyclical,Auto Manufacturers,Italy,59.88B,47.69,331.41,2.47%,"492,995"
785,RAND,Rand Capital Corporation,Financial,Asset Management,USA,34.11M,5.44,13.22,1.77%,"2,334"
786,RAVE,Rave Restaurant Group Inc,Consumer Cyclical,Restaurants,USA,32.83M,21.97,2.32,1.68%,"87,946"
787,RBCAA,"Republic Bancorp, Inc. (KY)",Financial,Banks - Regional,USA,852.18M,10.57,47.03,1.75%,"24,045"
788,RCMT,"RCM Technologies, Inc.",Industrials,Conglomerates,USA,157.29M,11.67,19.71,-2.14%,"29,269"
789,RDN,"Radian Group, Inc.",Financial,Insurance - Specialty,USA,4.27B,7.00,27.13,2.34%,"1,411,430"
790,RDY,Dr. Reddy's Laboratories Ltd. ADR,Healthcare,Drug Manufacturers - Specialty & Generic,India,10.70B,17.32,64.27,-0.42%,"405,825"
791,REFI,Chicago Atlantic Real Estate Finance Inc,Real Estate,REIT - Mortgage,USA,263.79M,7.16,14.51,1.33%,"48,237"
792,REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,88.67B,23.30,816.90,-0.23%,"455,943"
793,REI,Ring Energy Inc,Energy,Oil & Gas E&P,USA,334.07M,1.91,1.71,-2.84%,"2,719,621"
794,RELL,"Richardson Electronics, Ltd.",Technology,Electronic Components,USA,162.51M,10.17,11.55,2.30%,"72,509"
795,RES,"RPC, Inc.",Energy,Oil & Gas Equipment & Services,USA,1.77B,7.39,8.20,-0.61%,"1,567,145"
796,REVB,Revelation Biosciences Inc,Healthcare,Biotechnology,USA,3.72M,-,0.59,-0.37%,"16,574"
797,RF,Regions Financial Corp.,Financial,Banks - Regional,USA,14.77B,6.54,15.74,2.01%,"12,918,015"
798,RGA,"Reinsurance Group Of America, Inc.",Financial,Insurance - Reinsurance,USA,10.06B,10.84,152.00,2.18%,"817,462"
799,RGR,"Sturm, Ruger & Co., Inc.",Industrials,Aerospace & Defense,USA,799.88M,14.15,45.14,-0.73%,"370,775"
800,RHI,Robert Half Inc,Industrials,Staffing & Employment Services,USA,8.08B,17.31,76.35,0.69%,"639,359"
801,RIO,Rio Tinto plc ADR,Basic Materials,Other Industrial Metals & Mining,United Kingdom,82.93B,12.28,66.30,0.05%,"2,196,360"
802,RLGT,"Radiant Logistics, Inc.",Industrials,Integrated Freight & Logistics,USA,290.97M,14.82,6.14,4.96%,"237,580"
803,RLI,RLI Corp.,Financial,Insurance - Property & Casualty,USA,6.17B,21.60,135.12,0.57%,"135,673"
804,RMBS,Rambus Inc.,Technology,Semiconductors,USA,6.34B,22.19,58.07,6.47%,"2,016,651"
805,RMD,Resmed Inc.,Healthcare,Medical Instruments & Supplies,USA,22.48B,24.86,152.81,1.81%,"1,309,313"
806,RMR,RMR Group Inc,Real Estate,Real Estate Services,USA,394.65M,6.43,23.76,2.81%,"79,106"
807,RNGR,Ranger Energy Services Inc,Energy,Oil & Gas Equipment & Services,USA,282.42M,9.93,11.57,-2.85%,"108,163"
808,RNR,RenaissanceRe Holdings Ltd,Financial,Insurance - Reinsurance,Bermuda,10.55B,6.60,206.08,-1.21%,"1,053,090"
809,ROCK,Gibraltar Industries Inc.,Industrials,Building Products & Equipment,USA,2.02B,23.11,66.24,1.56%,"134,997"
810,ROK,Rockwell Automation Inc,Industrials,Specialty Industrial Machinery,USA,30.29B,22.04,263.70,1.97%,"1,460,827"
811,ROL,"Rollins, Inc.",Consumer Cyclical,Personal Services,USA,18.45B,45.71,38.12,1.14%,"1,495,436"
812,RRBI,Red River Bancshares Inc,Financial,Banks - Regional,USA,343.99M,9.37,47.91,3.81%,"8,217"
813,RRC,Range Resources Corp,Energy,Oil & Gas E&P,USA,8.98B,6.67,37.23,-0.32%,"2,716,521"
814,RS,Reliance Steel & Aluminum Co.,Basic Materials,Steel,USA,15.52B,11.14,265.10,0.02%,"305,586"
815,RUSHA,Rush Enterprises Inc,Consumer Cyclical,Auto & Truck Dealerships,USA,3.08B,6.29,38.08,2.86%,"291,577"
816,RUSHB,Rush Enterprises Inc,Consumer Cyclical,Auto & Truck Dealerships,USA,3.47B,7.08,42.82,2.69%,"14,829"
817,RVT,Royce Value Trust Inc.,Financial,Closed-End Fund - Equity,USA,1.43B,5.81,12.72,2.42%,"225,290"
818,RVTY,Revvity Inc.,Healthcare,Diagnostics & Research,USA,10.94B,14.37,88.16,5.01%,"1,032,481"
819,RWAY,Runway Growth Finance Corp,Financial,Credit Services,USA,519.34M,8.06,12.82,1.91%,"115,793"
820,RYAAY,Ryanair Holdings Plc ADR,Industrials,Airlines,Ireland,21.47B,11.64,94.29,0.87%,"556,313"
821,RYI,Ryerson Holding Corp.,Industrials,Metal Fabrication,USA,990.25M,10.80,28.98,-0.34%,"302,561"
822,SAIA,Saia Inc.,Industrials,Trucking,USA,10.30B,30.83,388.03,2.76%,"305,464"
823,SAMG,Silvercrest Asset Management Group Inc,Financial,Asset Management,USA,166.22M,14.62,17.74,-0.34%,"19,284"
824,SANM,Sanmina Corp,Technology,Electronic Components,USA,3.05B,10.20,53.36,2.30%,"332,881"
825,SANW,S&W Seed Co,Consumer Defensive,Farm Products,USA,29.83M,2.15,0.69,5.00%,"43,626"
826,SB,"Safe Bulkers, Inc",Industrials,Marine Shipping,Monaco,360.47M,3.41,3.23,0.31%,"302,843"
827,SBFG,SB Financial Group Inc,Financial,Banks - Regional,USA,95.56M,8.28,13.95,5.20%,"8,946"
828,SBLK,Star Bulk Carriers Corp,Industrials,Marine Shipping,Greece,1.94B,6.76,18.79,-0.32%,"587,353"
829,SBOW,SilverBow Resources Inc,Energy,Oil & Gas E&P,USA,926.92M,2.87,36.45,0.25%,"303,298"
830,SBR,Sabine Royalty Trust,Energy,Oil & Gas E&P,USA,881.73M,7.66,60.60,5.41%,"227,177"
831,SBS,Companhia de Saneamento Basico do Estado de Sao Paulo. ADR,Utilities,Utilities - Regulated Water,Brazil,8.46B,13.60,12.38,1.98%,"667,855"
832,SBSW,Sibanye Stillwater Limited ADR,Basic Materials,Gold,South Africa,3.84B,4.96,5.43,7.10%,"3,545,376"
833,SCCO,Southern Copper Corporation,Basic Materials,Copper,USA,57.41B,19.92,74.26,0.54%,"844,554"
834,SCSC,"Scansource, Inc.",Technology,Electronics & Computer Distribution,USA,799.79M,9.24,32.03,0.82%,"98,074"
835,SCVL,"Shoe Carnival, Inc.",Consumer Cyclical,Apparel Retail,USA,667.58M,7.45,24.40,3.65%,"219,307"
836,SCX,L.S. Starrett Co.,Industrials,Tools & Accessories,USA,80.32M,3.51,10.81,0.93%,"5,868"
837,SCYX,Scynexis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,69.90M,2.75,1.88,4.44%,"175,135"
838,SD,Sandridge Energy Inc,Energy,Oil & Gas E&P,USA,595.96M,3.00,16.12,0.69%,"198,094"
839,SDPI,Superior Drilling Products Inc,Energy,Oil & Gas Equipment & Services,USA,24.05M,8.21,0.79,1.15%,"84,600"
840,SEIC,SEI Investments Co.,Financial,Asset Management,USA,7.37B,16.62,56.02,1.28%,"389,531"
841,SF,Stifel Financial Corp.,Financial,Capital Markets,USA,6.47B,14.09,61.00,3.51%,"531,395"
842,SHEL,Shell Plc ADR,Energy,Oil & Gas Integrated,United Kingdom,218.43B,7.82,66.14,-3.52%,"6,736,349"
843,SHLS,Shoals Technologies Group Inc,Technology,Solar,USA,2.69B,16.75,15.85,3.12%,"2,323,268"
844,SHOO,Steven Madden Ltd.,Consumer Cyclical,Footwear & Accessories,USA,2.61B,16.12,34.70,2.72%,"651,279"
845,SHYF,Shyft Group Inc,Industrials,Farm & Heavy Construction Machinery,USA,390.22M,13.94,11.38,0.71%,"474,626"
846,SIG,Signet Jewelers Ltd,Consumer Cyclical,Luxury Goods,Bermuda,3.40B,8.94,75.81,7.82%,"917,272"
847,SIGA,SIGA Technologies Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,363.93M,13.24,5.12,4.70%,"324,969"
848,SIGI,Selective Insurance Group Inc.,Financial,Insurance - Property & Casualty,USA,6.28B,19.87,103.61,-1.65%,"299,955"
849,SII,Sprott Inc,Financial,Asset Management,Canada,803.72M,20.57,30.96,3.41%,"89,445"
850,SILV,SilverCrest Metals Inc,Basic Materials,Other Precious Metals & Mining,Canada,768.54M,9.73,5.22,5.24%,"1,265,936"
851,SITE,SiteOne Landscape Supply Inc,Industrials,Industrial Distribution,USA,5.77B,33.22,127.79,0.07%,"546,622"
852,SKX,"Skechers U S A, Inc.",Consumer Cyclical,Footwear & Accessories,USA,7.39B,13.98,47.70,1.17%,"2,252,867"
853,SKY,Skyline Champion Corp,Consumer Cyclical,Residential Construction,USA,3.43B,14.41,59.49,6.79%,"622,618"
854,SLB,SLB,Energy,Oil & Gas Equipment & Services,USA,81.24B,19.75,56.87,-0.85%,"5,895,469"
855,SLF,"Sun Life Financial, Inc.",Financial,Insurance - Diversified,Canada,28.19B,13.17,48.03,1.18%,"347,956"
856,SM,SM Energy Co,Energy,Oil & Gas E&P,USA,4.80B,5.91,40.47,-1.60%,"2,779,027"
857,SMBC,"Southern Missouri Bancorp, Inc.",Financial,Banks - Regional,USA,501.34M,11.01,44.21,2.69%,"17,016"
858,SMCI,Super Micro Computer Inc,Technology,Computer Hardware,USA,13.49B,23.52,255.00,3.70%,"4,994,379"
859,SMLR,Semler Scientific Inc,Healthcare,Medical Devices,USA,209.40M,13.57,30.48,6.35%,"35,072"
860,SMMF,Summit Financial Group Inc,Financial,Banks - Regional,USA,318.78M,5.61,21.73,0.65%,"59,213"
861,SMP,"Standard Motor Products, Inc.",Consumer Cyclical,Auto Parts,USA,780.11M,12.35,35.90,0.50%,"108,145"
862,SNA,"Snap-on, Inc.",Industrials,Tools & Accessories,USA,14.30B,14.71,270.86,2.84%,"270,877"
863,SNDR,Schneider National Inc,Industrials,Trucking,USA,3.92B,12.32,22.14,-0.09%,"1,294,195"
864,SNPS,"Synopsys, Inc.",Technology,Software - Infrastructure,USA,74.21B,73.15,487.94,1.94%,"710,592"
865,SNV,Synovus Financial Corp.,Financial,Banks - Regional,USA,4.17B,6.49,28.54,3.63%,"1,514,909"
866,SNY,Sanofi ADR,Healthcare,Drug Manufacturers - General,France,114.86B,12.84,45.80,-1.53%,"2,379,228"
867,SOI,Solaris Oilfield Infrastructure Inc,Energy,Oil & Gas Equipment & Services,USA,284.70M,11.85,9.31,0.00%,"131,637"
868,SONY,Sony Group Corporation ADR,Technology,Consumer Electronics,Japan,107.90B,16.01,87.42,0.99%,"934,309"
869,SOR,"Source Capital, Inc.",Financial,Closed-End Fund - Equity,USA,319.06M,8.05,39.10,1.22%,"7,071"
870,SPFI,South Plains Financial Inc,Financial,Banks - Regional,USA,457.25M,7.26,27.04,1.27%,"43,314"
871,SPHR,Sphere Entertainment Co,Communication Services,Entertainment,USA,1.28B,2.56,36.49,2.62%,"652,260"
872,SPLP,Steel Partners Holdings LP,Industrials,Conglomerates,USA,875.76M,5.51,41.00,0.30%,"1,904"
873,SPNS,Sapiens International Corp NV,Technology,Software - Application,Israel,1.56B,27.87,28.27,2.28%,"155,277"
874,SPOK,Spok Holdings Inc,Healthcare,Health Information Services,USA,318.08M,8.76,15.92,1.86%,"144,438"
875,SPSC,SPS Commerce Inc.,Technology,Software - Infrastructure,USA,6.11B,99.04,166.62,2.11%,"136,047"
876,SQM,Sociedad Quimica Y Minera de Chile S.A. ADR,Basic Materials,Specialty Chemicals,Chile,7.11B,3.97,49.78,3.73%,"1,996,746"
877,SRCE,1st Source Corp.,Financial,Banks - Regional,USA,1.15B,9.17,47.15,1.55%,"75,912"
878,SSB,SouthState Corporation,Financial,Banks - Regional,USA,5.54B,10.49,72.88,3.23%,"509,989"
879,SSBI,Summit St. Bank,Financial,Banks - Regional,USA,84.84M,6.31,12.70,1.20%,"1,206"
880,SSBK,Southern States Bancshares Inc,Financial,Banks - Regional,USA,207.33M,6.28,23.48,0.77%,"51,177"
881,SSD,"Simpson Manufacturing Co., Inc.",Basic Materials,Lumber & Wood Production,USA,6.12B,17.21,143.45,2.10%,"281,493"
882,SSTK,Shutterstock Inc,Communication Services,Internet Content & Information,USA,1.49B,12.82,41.71,4.46%,"704,389"
883,STBA,"S & T Bancorp, Inc.",Financial,Banks - Regional,USA,1.09B,7.48,28.54,4.50%,"142,299"
884,STEL,Stellar Bancorp Inc,Financial,Banks - Regional,USA,1.26B,11.95,23.61,3.19%,"163,051"
885,STLA,Stellantis N.V,Consumer Cyclical,Auto Manufacturers,Netherlands,62.34B,3.06,20.11,2.55%,"7,234,561"
886,STLD,Steel Dynamics Inc.,Basic Materials,Steel,USA,18.53B,7.18,111.87,0.30%,"1,145,901"
887,STM,ST Microelectronics,Technology,Semiconductors,Switzerland,37.29B,8.89,41.25,3.02%,"4,551,439"
888,STN,Stantec Inc,Industrials,Engineering & Construction,Canada,7.06B,32.15,63.67,1.92%,"55,477"
889,STNG,Scorpio Tankers Inc,Energy,Oil & Gas Midstream,Monaco,3.22B,4.11,58.55,0.14%,"1,086,028"
890,STRL,Sterling Infrastructure Inc,Industrials,Engineering & Construction,USA,2.34B,22.56,75.96,0.62%,"330,578"
891,STT,State Street Corp.,Financial,Asset Management,USA,20.91B,9.87,67.76,1.62%,"1,990,218"
892,STVN,Stevanato Group Spa,Healthcare,Medical Instruments & Supplies,Italy,7.06B,44.70,26.67,2.42%,"345,521"
893,SU,"Suncor Energy, Inc.",Energy,Oil & Gas Integrated,Canada,43.89B,10.04,33.75,-1.26%,"2,922,303"
894,SUM,Summit Materials Inc,Basic Materials,Building Materials,USA,4.08B,13.14,34.34,1.90%,"1,178,592"
895,SURG,Surgepays Inc,Technology,Software - Application,USA,68.45M,6.01,4.81,5.71%,"142,430"
896,SWAV,ShockWave Medical Inc,Healthcare,Medical Devices,USA,7.93B,33.62,215.69,0.34%,"671,904"
897,SWKS,"Skyworks Solutions, Inc.",Technology,Semiconductors,USA,14.51B,14.85,91.05,1.73%,"3,278,489"
898,SWN,Southwestern Energy Company,Energy,Oil & Gas E&P,USA,8.32B,1.63,7.55,2.58%,"22,377,183"
899,SXI,Standex International Corp.,Industrials,Specialty Industrial Machinery,USA,1.60B,11.57,135.45,-5.31%,"69,919"
900,SXT,Sensient Technologies Corp.,Basic Materials,Specialty Chemicals,USA,2.48B,19.29,58.68,2.37%,"134,363"
901,SYBT,Stock Yards Bancorp Inc,Financial,Banks - Regional,USA,1.25B,11.07,42.77,5.37%,"100,725"
902,SYK,Stryker Corp.,Healthcare,Medical Devices,USA,104.90B,40.97,276.22,-0.72%,"2,791,734"
903,TACT,Transact Technologies Inc.,Technology,Computer Hardware,USA,59.56M,12.77,5.98,-0.66%,"13,826"
904,TAIT,Taitron Components Inc.,Technology,Electronics & Computer Distribution,USA,20.58M,11.41,3.43,0.88%,"3,876"
905,TALO,Talos Energy Inc,Energy,Oil & Gas E&P,USA,1.92B,3.89,15.46,-0.96%,"1,133,707"
906,TAYD,Taylor Devices Inc.,Industrials,Specialty Industrial Machinery,USA,77.02M,10.79,21.88,-0.32%,"4,365"
907,TBBK,Bancorp Inc.,Financial,Banks - Regional,USA,2.13B,11.57,39.27,1.89%,"426,059"
908,TCBI,"Texas Capital Bancshares, Inc.",Financial,Banks - Regional,USA,2.77B,7.76,57.77,1.05%,"484,776"
